33066,תכנות פונקציונלית ולוגית,153105.01.5780.26, גולדשטיין יאיר,ד,13:30,14:15,,,מעבדה,0/20,יש"ת
33066,תכנות פונקציונלית ולוגית,153105.01.5780.27, גולדשטיין יאיר,ד,14:30,15:15,,,מעבדה,0/20,יש"ת
33066,תכנות פונקציונלית ולוגית,153105.01.5780.28, גולדשטיין יאיר,ה,17:00,17:45,,,מעבדה,0/20,הרצוג
33312,תכנות פונקציונלית ולוגית,153105.10.5780.01, גולדשטיין משה,ב,14:30,17:00,,,שעור,0/--,
33312,תכנות פונקציונלית ולוגית,153105.10.5780.21, גולדשטיין משה,ב,17:00,17:45,,,מעבדה,0/20,
33069,מבוא לתקשרת מחשבים,156200.01.5780.01, גרינברג אליהו,ה,16:15,18:45,,,שעור,0/80,
33069,מבוא לתקשרת מחשבים,156200.01.5780.02, גרינברג אליהו,א,16:15,18:45,,,שעור,0/80,
33069,מבוא לתקשרת מחשבים,156200.01.5780.11, גרינברג אליהו,ה,18:45,19:30,,,תרגיל,0/30,
33069,מבוא לתקשרת מחשבים,156200.01.5780.12, סעדון גיא,ב,17:00,17:45,,,תרגיל,0/30,
33069,מבוא לתקשרת מחשבים,156200.01.5780.13, סעדון גיא,ב,18:45,19:30,,,תרגיל,0/30,
33069,מבוא לתקשרת מחשבים,156200.01.5780.14, לייבנזון איציק,א,18:45,19:30,,,תרגיל,0/30,
33069,מבוא לתקשרת מחשבים,156200.01.5780.15, גרינברג אליהו,א,18:45,19:30,,,תרגיל,0/30,
33071,מבוא לחשבונאות ניהולית,200111.01.5780.01, פיאטקובסקי יואב,ג,13:30,17:00,,,שעור,0/--,
33075,מבוא לחשבונאות פיננסית ב,200211.01.5780.01, ניימן אוריאל,א,13:30,17:00,,,שעור,0/--,
33075,מבוא לחשבונאות פיננסית ב,200211.01.5780.11, קלמן אריה,א,17:00,18:45,,,תרגיל,0/40,
33077,בעיות מדידה בחשבונאות ב',200222.01.5780.01, שטיינר הלל ,א,18:00,20:30,,,שעור,0/--,
33077,בעיות מדידה בחשבונאות ב',200222.01.5780.11, שליחובסקי תנחום רן,ו,11:15,12:45,,,תרגיל,0/--,
33078,דוחו"ת כספיים מאוחדים,200224.01.5780.01, שטיינר הלל ,ו,08:45,13:00,,,שעור,0/--,
33078,דוחו"ת כספיים מאוחדים,200224.01.5780.11, ברוס יוחנן,ג,13:30,17:45,,,תרגיל,0/--,
33080,מבוא למקרו כלכלה,200321.01.5780.01, מעלם בני,ו,08:30,11:00,,,שעור,0/--,
33080,מבוא למקרו כלכלה,200321.01.5780.11, מעלם בני,ו,11:15,12:45,,,תרגיל,0/30,מתקיים במרוכז עם מנע"ס
33080,מבוא למקרו כלכלה,200321.01.5780.12, מעלם בני,ו,11:15,12:45,,,תרגיל,0/30,מתקיים במרוכז עם חשבונאןת
34192,מבוא למקרו כלכלה,200321.10.5780.01, פרידמן חיים צבי,ו,10:15,12:45,,,שעור,0/--,
34192,מבוא למקרו כלכלה,200321.10.5780.11, פרידמן חיים צבי,ו,12:45,14:30,,,תרגיל,0/30,
33083,יסודות המימון ב,200411.01.5780.01, בהלול חיים,ג,13:30,16:00,,,שעור,0/--,
33083,יסודות המימון ב,200411.01.5780.11, בהלול חיים,ג,16:15,17:00,,,תרגיל,0/--,
33085,משפט עסקי ,200606.01.5780.01, בוסידאן רפאל,א,18:45,21:15,,,שעור,0/--,
33087,דיני מיסים ב,200623.01.5780.01, אלמוגרבי אמנון,א,14:30,17:45,,,שעור,0/--,
33087,דיני מיסים ב,200623.01.5780.11, כהן דניאל,א,13:30,14:15,,,תרגיל,0/40,תרגיל שעתיים פעם בש
33090,מיסים למתקדמים ב',200637.01.5780.01, מקמילן ארז,א,16:15,19:30,,,שעור,0/--,
33090,מיסים למתקדמים ב',200637.01.5780.11, כמון רן,א,19:45,21:15,,,תרגיל,0/40,
34193,מבוא לתכנות עסקי ,200731.10.5780.41, חפץ אליהו,ג,18:15,20:30,,,פרוייקט-במ"מ,0/26,
33096,חשבונאות ניהולית למנהל עסקים,210112.01.5780.01, פטל הרצל,ו,08:30,11:00,,,שעור,0/--,ילמד במרוכז- בתיאום עם המרצה
34208,חשבונאות ניהולית למנהל עסקים,210112.10.5780.01, דוד אייבור,ו,11:00,14:30,,,שעור,0/--,
34216,שיטות מחקר ,210120.10.5780.01, בש הלל,ג,18:45,21:15,,,שעור,0/--,פרונטלי 4 מקוון 1
34216,שיטות מחקר ,210120.10.5780.11, בש הלל,ג,21:30,22:15,,,תרגיל,0/--,פרונטלי 4 מקוון 1
34206,מודיעין עסקי ,210122.10.5780.01, הומפריס מיכאל,ו,08:30,11:00,,,שעור,0/--,מתוקשב קורס מתוקשב
33100,ניתוח דוחות פיננסיים למנע"ס,210208.01.5780.01, מי-טל עמי,ו,08:45,10:15,,,שעור,0/--,
33100,ניתוח דוחות פיננסיים למנע"ס,210208.01.5780.11, מי-טל עמי,ו,10:30,11:15,,,תרגיל,0/--,
34209,התנהגות אירגונית,210501.10.5780.01, הומפריס מיכאל,ג,13:00,15:30,,,שעור,0/--,
33106,אנגלית מקצועית לניהול עסקים,210701.01.5780.01, ברוס נחמן,ג,18:00,20:30,,,שעור,0/25,
33110,כלכלה להנדסת תעו"נ 2,240152.01.5780.01, גיאת יהל,ה,18:00,19:30,,,שעור,0/--,
33110,כלכלה להנדסת תעו"נ 2,240152.01.5780.01, גיאת יהל,ה,19:45,20:30,,,שעור,0/--,
33110,כלכלה להנדסת תעו"נ 2,240152.01.5780.11, גיאת יהל,ג,18:45,19:30,,,תרגיל,0/20,
33110,כלכלה להנדסת תעו"נ 2,240152.01.5780.12, גיאת יהל,ג,18:00,18:45,,,תרגיל,0/20,
33111,הנדסת שיטות וחקר  עבודה,240202.01.5780.01, לוי מאיר,ה,16:15,18:45,,,שעור,0/--,
33111,הנדסת שיטות וחקר  עבודה,240202.01.5780.11, לוי מאיר,ה,18:45,19:30,,,תרגיל,0/20,
33111,הנדסת שיטות וחקר  עבודה,240202.01.5780.12, לוי מאיר,ה,19:45,20:30,,,תרגיל,0/20,
33112,בקרת איכות ,240211.01.5780.01, שאקי יאיר,א,16:15,17:45,,,שעור,0/--,
33112,בקרת איכות ,240211.01.5780.11, שאקי יאיר,א,18:45,19:30,,,תרגיל,0/20,
33112,בקרת איכות ,240211.01.5780.12, שאקי יאיר,א,19:45,20:30,,,תרגיל,0/20,
33113,ישומים בהבטחת איכות,240212.01.5780.01, קורח אריאל,א,18:00,18:45,,,שעור,0/--,
33113,ישומים בהבטחת איכות,240212.01.5780.11, קורח אריאל,א,18:45,19:30,,,תרגיל,0/20,
33113,ישומים בהבטחת איכות,240212.01.5780.12, קורח אריאל,א,19:45,20:30,,,תרגיל,0/20,
33117,פסיכולוגיה אירגונית,240275.01.5780.01, אוחנה דוד,ג,17:00,19:30,,,שעור,0/--,
33120,מבנה נתונים ואלגוריתמים,240510.01.5780.01, גולדנברג מאיר,א,17:00,18:45,,,שעור,0/--,
33120,מבנה נתונים ואלגוריתמים,240510.01.5780.41, פכלר הלל משה,ד,14:30,16:00,,,פרוייקט-במ"מ,0/15,
33120,מבנה נתונים ואלגוריתמים,240510.01.5780.42, פכלר הלל משה,ד,16:15,17:45,,,פרוייקט-במ"מ,0/15,
33120,מבנה נתונים ואלגוריתמים,240510.01.5780.43, פכלר הלל משה,ד,18:00,19:30,,,פרוייקט-במ"מ,0/15,
33122,בסיסי נתונים-תו"נ,240516.01.5780.01, גולדנברג מאיר,ג,14:30,16:00,,,שעור,0/--,
33122,בסיסי נתונים-תו"נ,240516.01.5780.21, גולדנברג מאיר,ה,14:30,16:00,,,מעבדה,0/20,
33122,בסיסי נתונים-תו"נ,240516.01.5780.22, גולדנברג מאיר,ג,16:15,17:45,,,מעבדה,0/20,
33123,מבוא למערכות מידע,240520.01.5780.01, קאופמן דוד,ג,14:30,16:00,,,שעור,0/--,
33123,מבוא למערכות מידע,240520.01.5780.21, קאופמן דוד,ג,16:15,17:00,,,מעבדה,0/20,
33123,מבוא למערכות מידע,240520.01.5780.22, קאופמן דוד,ה,18:45,19:30,,,מעבדה,0/20,
33124,מערכות ERP,240522.01.5780.01, קצב יצחק,ה,14:30,16:00,,,שעור,0/--,
33124,מערכות ERP,240522.01.5780.21, דרזנר נתנאל,ה,19:45,21:15,,,מעבדה,0/25,
33124,מערכות ERP,240522.01.5780.22, רשימת המתנה אין לשבץ,ה,18:45,20:30,,,מעבדה,0/0,יהיה לשנה ג
33126,סטטיסטיקה להנדסת תעו"נ,240632.01.5780.01, חנוכוב גבריאל,ד,14:30,17:00,,,שעור,0/--,
33126,סטטיסטיקה להנדסת תעו"נ,240632.01.5780.11, לא מאויש  ,א,17:00,17:45,,,תרגיל,0/20,
33126,סטטיסטיקה להנדסת תעו"נ,240632.01.5780.12, לא מאויש  ,א,18:00,18:45,,,תרגיל,0/20,
33127,שיטות חישוב למודלים של אופטימיזציה,240640.01.5780.01, דרייפוס מיכאל,ד,17:00,17:45,,,שעור,0/14,
33127,שיטות חישוב למודלים של אופטימיזציה,240640.01.5780.21, דרייפוס מיכאל,ד,18:00,19:30,,,מעבדה,0/14,
33273,שיטות חישוב למודלים של אופטימיזציה,240640.02.5780.01, דרזנר נתנאל,ד,17:00,17:45,,,שעור,0/14,
33273,שיטות חישוב למודלים של אופטימיזציה,240640.02.5780.21, דרזנר נתנאל,ד,18:00,19:30,,,מעבדה,0/14,
33287,שיטות חישוב למודלים של אופטימיזציה,240640.03.5780.01, דרזנר נתנאל,ב,17:00,17:45,,,שעור,0/14,
33287,שיטות חישוב למודלים של אופטימיזציה,240640.03.5780.21, דרזנר נתנאל,ב,18:00,19:30,,,מעבדה,0/14,
33128,חקר ביצועים ב',240642.01.5780.01, אילני חגי,א,14:30,17:00,,,שעור,0/--,
33128,חקר ביצועים ב',240642.01.5780.11, גת יוחאי,ה,14:30,16:00,,,תרגיל,0/20,
33128,חקר ביצועים ב',240642.01.5780.12, גת יוחאי,ה,16:15,17:45,,,תרגיל,0/20,
32940,פיתוח וניהול מיזמים עסקיים,700170.01.5780.01, כרמי גולן,ה,16:15,18:45,,,שעור,0/--,
33134,רשתות ניידות ב ,156356.01.5780.01, חדאד יורם,ב,16:15,17:45,,,שעור,0/--,
33134,רשתות ניידות ב ,156356.01.5780.11, חדאד יורם,ב,18:00,18:45,,,תרגיל,0/30,
32853,משוואות דפרנציאליות,120501.10.5780.01, מילר ירמיהו,ה,14:30,17:00,,,שעור,0/85,
32853,משוואות דפרנציאליות,120501.10.5780.11, מילר ירמיהו,ה,17:00,17:45,,,תרגיל,0/25,
33138,משוואות דפרנציאליות,120501.01.5780.01, פרידמן יעקב,ה,14:30,17:00,,,שעור,0/80,
33138,משוואות דפרנציאליות,120501.01.5780.02, פרידמן יעקב,ב,14:30,17:00,,,שעור,0/80,
33138,משוואות דפרנציאליות,120501.01.5780.03, לנדר ולדימיר,ד,14:30,17:00,,,שעור,0/80,
33138,משוואות דפרנציאליות,120501.01.5780.11, נווה אופיר,ג,18:45,19:30,,,תרגיל,0/25,
33138,משוואות דפרנציאליות,120501.01.5780.12, לנדר ולדימיר,ג,18:45,19:30,,,תרגיל,0/25,
33138,משוואות דפרנציאליות,120501.01.5780.13, פטרון עמיקם,ד,18:00,18:45,,,תרגיל,0/25,
33138,משוואות דפרנציאליות,120501.01.5780.14, סקאר צבי,ה,18:45,19:30,,,תרגיל,0/25,
33138,משוואות דפרנציאליות,120501.01.5780.15, סקאר צבי,ה,19:45,20:30,,,תרגיל,0/25,
33138,משוואות דפרנציאליות,120501.01.5780.16, פטרון עמיקם,א,18:45,19:30,,,תרגיל,0/25,
33138,משוואות דפרנציאליות,120501.01.5780.17, אוסטפנקו  ודים זאב,א,18:00,18:45,,,תרגיל,0/25,
33138,משוואות דפרנציאליות,120501.01.5780.18, פרטוש אלי,ג,18:45,19:30,,,תרגיל,0/25,
33138,משוואות דפרנציאליות,120501.01.5780.19, לנדר ולדימיר,ה,18:45,19:30,,,תרגיל,0/25,
33138,משוואות דפרנציאליות,120501.01.5780.20, לנדר ולדימיר,ה,19:45,20:30,,,תרגיל,0/25,
34304,משוואות דפרנציאליות,120501.71.5780.01, עמר מרדכי,ה,11:00,13:15,,,שעור,0/85,
34304,משוואות דפרנציאליות,120501.71.5780.11, פטרון עמיקם,א,17:00,17:45,,,תרגיל,0/25,יש"ת
34304,משוואות דפרנציאליות,120501.71.5780.12, פטרון עמיקם,ד,17:00,17:45,,,תרגיל,0/25,יש"ת
34304,משוואות דפרנציאליות,120501.71.5780.13, פרטוש אלי,ד,13:45,14:30,,,תרגיל,0/25,להרצוג
33140,עיבוד ספרתי של אותות,130651.01.5780.01, אנגלברג שלמה,ב,16:15,18:45,,,שעור,0/--,
33140,עיבוד ספרתי של אותות,130651.01.5780.11, אנגלברג שלמה,ב,18:45,19:30,,,תרגיל,0/25,
33140,עיבוד ספרתי של אותות,130651.01.5780.12, אנגלברג שלמה,ה,15:15,16:00,,,תרגיל,0/25,
33144,מכניקה וחשמל לתעו"נ,141013.01.5780.01, פיוטרקובסקי מנשה,א,14:30,17:00,,,שעור,0/--,
33144,מכניקה וחשמל לתעו"נ,141013.01.5780.11, פיוטרקובסקי מנשה,ב,17:00,17:45,,,תרגיל,0/20,
33144,מכניקה וחשמל לתעו"נ,141013.01.5780.12, פיוטרקובסקי מנשה,ב,18:00,18:45,,,תרגיל,0/20,
34263,מבנה נתונים ב',150090.71.5780.01, קדרון דוד,ה,11:30,14:15,,,שעור,0/--,
34263,מבנה נתונים ב',150090.71.5780.11, ברזילי יעקב,ב,18:45,20:15,,,תרגיל,0/30,
34263,מבנה נתונים ב',150090.71.5780.12, כהן דוד,ב,10:30,12:00,,,תרגיל,0/30,
33150,הנדסת מערכות זמן אמת,151192.01.5780.01, טייטלבאום אריה,ד,18:00,19:30,,,שעור,0/--,
33150,הנדסת מערכות זמן אמת,151192.01.5780.41, לויאן יהונתן,א,17:00,18:45,,,פרוייקט-במ"מ,0/14,
33150,הנדסת מערכות זמן אמת,151192.01.5780.42, לויאן יהונתן,ד,14:30,16:00,,,פרוייקט-במ"מ,0/14,
33150,הנדסת מערכות זמן אמת,151192.01.5780.43, ברזילי יעקב,ב,14:30,16:00,,,פרוייקט-במ"מ,0/14,
33317,מיני פרויקט במערכות חלונות,153007.10.5780.41, ארז דן,ד,16:15,19:30,,,פרוייקט-במ"מ,0/16,
33158,ניתוח מערכות מידע ב,240515.01.5780.01, קאופמן דוד,ה,16:15,17:45,,,שעור,0/--,
33158,ניתוח מערכות מידע ב,240515.01.5780.21, קאופמן דוד,ה,18:00,18:45,,,מעבדה,0/20,
33159,ביקורת חשבונות ב,200252.01.5780.01, פיאטקובסקי יואב,ג,18:00,20:30,,,שעור,0/--,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.01, איטין יעקב,ב,14:30,16:00,,,שעור,0/85,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.01, איטין יעקב,ד,16:15,17:45,,,שעור,0/85,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.02, לנדר ולדימיר,ג,14:30,16:00,,,שעור,0/85,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.02, לנדר ולדימיר,ה,14:30,16:00,,,שעור,0/85,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.03, ניימן אהרן,ב,14:30,16:00,,,שעור,0/85,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.03, ניימן אהרן,ה,14:30,16:00,,,שעור,0/85,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.11, קוך יהושוע אוליביה,א,14:30,16:00,,,תרגיל,0/25,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.12, קוך יהושוע אוליביה,ה,17:00,18:45,,,תרגיל,0/25,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.13, ניימן אהרן,א,17:00,18:45,,,תרגיל,0/25,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.14, לנדר ולדימיר,ג,16:15,17:45,,,תרגיל,0/25,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.15, אולשנסקי יעקב,ג,18:00,19:30,,,תרגיל,0/25,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.16, ניימן אהרן,ב,17:00,18:45,,,תרגיל,0/25,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.17, ויסמן אפרים,ב,16:15,17:45,,,תרגיל,0/25,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.18, ויסמן אפרים,ב,18:00,19:30,,,תרגיל,0/25,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.19, וולר יואב,ד,16:15,17:45,,,תרגיל,0/25,
33161,חשבון אינפיני' להנדסה 2,120132.01.5780.20, וולר יואב,ד,18:00,19:30,,,תרגיל,0/25,
34299,חשבון אינפיני' להנדסה 2,120132.71.5780.01, ברכץ דידיה,א,17:00,18:30,,,שעור,0/--,
34299,חשבון אינפיני' להנדסה 2,120132.71.5780.01, ברכץ דידיה,ה,14:30,16:00,,,שעור,0/--,
34299,חשבון אינפיני' להנדסה 2,120132.71.5780.11, קוך יהושוע אוליביה,א,18:45,20:15,,,תרגיל,0/25,
34299,חשבון אינפיני' להנדסה 2,120132.71.5780.12, קוך יהושוע אוליביה,ה,18:45,20:15,,,תרגיל,0/25,
33166,מעבדה באלקטרוניקה וחשמל,130265.01.5780.21, כספי אבי (אברהם יצחק,א,14:30,19:30,,,מעבדה,0/15,
33166,מעבדה באלקטרוניקה וחשמל,130265.01.5780.22, כהן מאיר,א,14:30,19:30,,,מעבדה,0/15,
33166,מעבדה באלקטרוניקה וחשמל,130265.01.5780.23, מזרחי שמעון,א,14:30,19:30,,,מעבדה,0/15,
33169,תכנון אופטי מתקדם,140132.01.5780.01, שינפלד דוד,ב,17:00,18:45,,,שעור,0/--,
33170,יישומים באופטיקה פיסיקלית,140212.01.5780.01, אריאלי יואל,ב,16:15,17:45,,,שעור,0/--,
33170,יישומים באופטיקה פיסיקלית,140212.01.5780.11, אריאלי יואל,ב,18:00,18:45,,,תרגיל,0/--,
33171,סדנא באופטיקה,140361.01.5780.01, קרסנטי אבי,ג,16:15,17:00,,,שעור,0/25,
33171,סדנא באופטיקה,140361.01.5780.11, קרסנטי אבי,ג,17:00,17:45,,,תרגיל,0/25,
33172,מבוא לתקשרת אופטית,140710.01.5780.01, אריאלי יואל,ב,14:30,16:00,,,שעור,0/--,
33175,מערכות הדמיה ברפואה,142505.01.5780.01, לייכטר יצחק,ה,14:30,16:00,,,שעור,0/--,
33175,מערכות הדמיה ברפואה,142505.01.5780.11, לייכטר יצחק,ה,16:15,17:00,,,תרגיל,0/--,
33177,מיני פרויקט בבסיסי נתונים,150225.01.5780.41, ויזן אריה,ה,14:30,16:00,,,פרוייקט-במ"מ,0/14,
33177,מיני פרויקט בבסיסי נתונים,150225.01.5780.42, גולדשטיין יאיר,ד,18:00,19:30,,,פרוייקט-במ"מ,0/14,
33177,מיני פרויקט בבסיסי נתונים,150225.01.5780.43, לוק ידידאל,ב,16:15,17:45,,,פרוייקט-במ"מ,0/14,
33177,מיני פרויקט בבסיסי נתונים,150225.01.5780.44, ויזן אריה,ד,14:30,16:00,,,פרוייקט-במ"מ,0/14,
33177,מיני פרויקט בבסיסי נתונים,150225.01.5780.45, דשט עזרא,ה,16:15,17:45,,,פרוייקט-במ"מ,0/14,
33177,מיני פרויקט בבסיסי נתונים,150225.01.5780.46, דשט עזרא,ה,14:30,16:00,,,פרוייקט-במ"מ,0/14,
33177,מיני פרויקט בבסיסי נתונים,150225.01.5780.47, ויזן אריה,ד,16:15,17:45,,,פרוייקט-במ"מ,0/14,
33177,מיני פרויקט בבסיסי נתונים,150225.01.5780.48, דשט עזרא,ב,16:15,17:45,,,פרוייקט-במ"מ,0/14,
33177,מיני פרויקט בבסיסי נתונים,150225.01.5780.49, גולדשטיין יאיר,ד,16:15,17:45,,,פרוייקט-במ"מ,0/14,
33177,מיני פרויקט בבסיסי נתונים,150225.01.5780.50, גולדשטיין יאיר,ב,18:00,19:30,,,פרוייקט-במ"מ,0/14,
33179,אלגוריתמיקה מקבילית,151281.01.5780.01, פרץ יוסף,ב,16:15,18:45,,,שעור,0/--,
33179,אלגוריתמיקה מקבילית,151281.01.5780.11, פרץ יוסף,ב,18:45,20:30,,,תרגיל,0/30,
33182,ניתוח מערכות מידע ,200733.01.5780.01, בירפר איליה,ג,18:45,20:30,,,שעור,0/--,
33183,אנגלית לחשבונאים,200790.01.5780.01, ברוס נחמן,א,13:30,16:00,,,שעור,0/30,
33184,ניהול השיווק,210010.01.5780.01, קירשנבוים אשר,ג,13:30,17:00,,,שעור,0/--,
34196,ניהול השיווק,210010.10.5780.01, בל נח,ג,20:30,22:00,,,שעור,0/--,
34196,ניהול השיווק,210010.10.5780.01, בל נח,ו,08:30,10:00,,,שעור,0/--,
32830,סימולציה- חלק ב,240647.01.5780.21, דרייפוס מיכאל,ב,14:30,16:00,,,מעבדה,0/14,
32830,סימולציה- חלק ב,240647.01.5780.22, דרייפוס מיכאל,ב,17:00,18:45,,,מעבדה,0/14,
32830,סימולציה- חלק ב,240647.01.5780.23, דרייפוס מיכאל,ד,15:15,17:00,,,מעבדה,0/14,
33193,תקשורת מודרנית ,130667.01.5780.01, זילביגר אבי,ד,14:30,17:00,,,שעור,0/--,
33194,יישומי תוכנה מתקדמים  לחשבונאים,200737.01.5780.41, בירפר איליה,ג,20:30,22:15,,,פרוייקט-במ"מ,0/24,
33279,אנגלית טרום בסיסי ב,179162.02.5780.01, נורין אברהם,א,13:20,14:20,,,שעור,0/30,
33279,אנגלית טרום בסיסי ב,179162.02.5780.01, נורין אברהם,א,19:45,21:15,,,שעור,0/30,
33279,אנגלית טרום בסיסי ב,179162.02.5780.01, נורין אברהם,ג,13:20,14:20,,,שעור,0/30,
33279,אנגלית טרום בסיסי ב,179162.02.5780.01, נורין אברהם,ה,13:20,14:20,,,שעור,0/30,
33280,אנגלית בסיסי,179163.02.5780.01, לוי אלישיב,א,13:20,14:20,,,שעור,0/30,
33280,אנגלית בסיסי,179163.02.5780.01, לוי אלישיב,א,19:45,21:15,,,שעור,0/30,
33280,אנגלית בסיסי,179163.02.5780.01, לוי אלישיב,ג,13:20,14:20,,,שעור,0/30,
33280,אנגלית בסיסי,179163.02.5780.01, לוי אלישיב,ה,13:20,14:20,,,שעור,0/30,
33280,אנגלית בסיסי,179163.02.5780.02, פולק מרק,א,13:20,14:20,,,שעור,0/30,
33280,אנגלית בסיסי,179163.02.5780.02, פולק מרק,א,19:45,21:15,,,שעור,0/30,
33280,אנגלית בסיסי,179163.02.5780.02, פולק מרק,ג,13:20,14:20,,,שעור,0/30,
33280,אנגלית בסיסי,179163.02.5780.02, פולק מרק,ה,13:20,14:20,,,שעור,0/30,
33293,אנגלית בסיסי,179163.07.5780.01, משיח אבי,ג,20:30,22:00,,,שעור,0/30,
33293,אנגלית בסיסי,179163.07.5780.01, משיח אבי,ו,13:00,14:30,,,שעור,0/30,
33281,אנגלית מתקדמים א,179164.03.5780.01, פרייס שרגא,א,13:20,14:20,,,שעור,0/30,
33281,אנגלית מתקדמים א,179164.03.5780.01, פרייס שרגא,ג,13:20,14:20,,,שעור,0/30,
33281,אנגלית מתקדמים א,179164.03.5780.01, פרייס שרגא,ה,13:20,14:20,,,שעור,0/30,
33281,אנגלית מתקדמים א,179164.03.5780.02, ברוס נחמן,ב,19:45,21:15,,,שעור,0/30,
33281,אנגלית מתקדמים א,179164.03.5780.02, ברוס נחמן,ד,19:45,21:15,,,שעור,0/30,
33289,אנגלית מתקדמים ב,179165.03.5780.01, פאלק ראובן,א,19:45,21:15,,,שעור,0/30,
33289,אנגלית מתקדמים ב,179165.03.5780.01, פאלק ראובן,ג,19:45,21:15,,,שעור,0/30,
33289,אנגלית מתקדמים ב,179165.03.5780.02,,א,19:45,21:15,,,שעור,0/30,
33289,אנגלית מתקדמים ב,179165.03.5780.02,,ג,19:45,21:15,,,שעור,0/30,
33289,אנגלית מתקדמים ב,179165.03.5780.03,,א,19:45,21:15,,,שעור,0/30,
33289,אנגלית מתקדמים ב,179165.03.5780.03,,ג,19:45,21:15,,,שעור,0/30,
33295,אנגלית מתקדמים ב,179165.07.5780.01, בלוג ישעיה,ג,20:30,22:00,,,שעור,0/30,
33295,אנגלית מתקדמים ב,179165.07.5780.01, בלוג ישעיה,ו,13:00,14:30,,,שעור,0/30,
33201,סמינר במערכות מידע,200738.01.5780.31, גלבוע אורי,א,21:30,22:15,,,סמינר,0/--,פרונטלי פגישות אישיות
33203,תכון ממשקי תכנה וחומרה,240533.01.5780.01, טרבלסי מאור,ג,16:15,18:45,,,שעור,0/--,
33203,תכון ממשקי תכנה וחומרה,240533.01.5780.41, טרבלסי מאור,ג,18:45,20:15,,,פרוייקט-במ"מ,0/16,שעתיים פעם בשבועיים
33203,תכון ממשקי תכנה וחומרה,240533.01.5780.42, טרבלסי מאור,ג,18:45,20:15,,,פרוייקט-במ"מ,0/16,שעתיים פעם בשבועיים
33205,ארגון קבצים ומערכות הפעלה,240518.01.5780.01, בוכניק דן,ה,16:15,18:45,,,שעור,0/--,
33205,ארגון קבצים ומערכות הפעלה,240518.01.5780.11, בוכניק דן,ה,18:45,19:30,,,תרגיל,0/30,
33207,כריית מידע,240537.01.5780.01, גולדנברג מאיר,א,13:30,15:15,,,שעור,0/--,
33207,כריית מידע,240537.01.5780.21, גולדנברג מאיר,א,15:15,16:00,,,מעבדה,0/20,
33209,אלקטרוניקה אנלוגית וספרתית לפיסיקה,130206.01.5780.01, גלמן דוד,ד,14:30,17:00,,,שעור,0/--,
33209,אלקטרוניקה אנלוגית וספרתית לפיסיקה,130206.01.5780.11, גלמן דוד,ד,17:00,17:45,,,תרגיל,0/--,
33210,מעבדה במבנה המחשב,151103.01.5780.41, כהן דוד,ב,17:00,18:45,,,פרוייקט-במ"מ,0/14,
33210,מעבדה במבנה המחשב,151103.01.5780.42, טרייסטמן אברהם,ג,18:00,19:30,,,פרוייקט-במ"מ,0/14,
33210,מעבדה במבנה המחשב,151103.01.5780.43, כהן דוד,ג,16:15,17:45,,,פרוייקט-במ"מ,0/14,
33210,מעבדה במבנה המחשב,151103.01.5780.44, כהן דוד,ב,14:30,16:00,,,פרוייקט-במ"מ,0/14,
33283,מעבדה במבנה המחשב,151103.02.5780.41, אליעזר אורן,ד,18:00,19:30,,,פרוייקט-במ"מ,0/14,
33283,מעבדה במבנה המחשב,151103.02.5780.42, שטינמץ נתן,ב,16:15,17:45,,,פרוייקט-במ"מ,0/14,
33283,מעבדה במבנה המחשב,151103.02.5780.43, שטינמץ נתן,ב,18:00,19:30,,,פרוייקט-במ"מ,0/14,
33283,מעבדה במבנה המחשב,151103.02.5780.44, ברזילי יעקב,ה,17:00,18:45,,,פרוייקט-במ"מ,0/14,
33283,מעבדה במבנה המחשב,151103.02.5780.45, ברזילי יעקב,ה,18:45,20:30,,,פרוייקט-במ"מ,0/14,
33319,מעבדה במבנה המחשב,151103.10.5780.41, דנציג נחום,ה,18:00,19:30,,,פרוייקט-במ"מ,0/22,
34257,מעבדה במבנה המחשב,151103.71.5780.41, שטינמץ נתן,ה,14:30,16:00,,,פרוייקט-במ"מ,0/14,
34257,מעבדה במבנה המחשב,151103.71.5780.42, דנציג נחום,ה,14:30,16:00,,,פרוייקט-במ"מ,0/14,
34257,מעבדה במבנה המחשב,151103.71.5780.43, וינמן שמואל,א,18:00,19:30,,,פרוייקט-במ"מ,0/14,
34257,מעבדה במבנה המחשב,151103.71.5780.44, שטינמץ נתן,א,18:00,19:30,,,פרוייקט-במ"מ,0/14,
